BiGG,MNXM,Name,PC1,PC2,PC3,PC4,PC5
M_lipidA_c,MNXM731760,lipid IVA (E. coli),8.991171656759326,-0.4931880681211971,0.1172255246341107,-0.3235302068465173,-2.7238976191234645
M_pg181_c,MNXM731815,"Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)",2.8872109996967685,-1.1002553032000766,0.1747304567729123,-0.6471130776092262,-3.4340977592705824
M_rhcys_c,MNXM731817,S-Ribosyl-L-homocysteine,-1.9300168891542604,-1.2149999941594918,0.1120632932346826,0.0560521483983136,-0.1179901451558445
M_lac__D_c,MNXM731834,(R)-lactate,-4.053697258556638,-0.3060138063440646,0.1297325237702002,-1.248481753464452,0.4796402975995439
M_lac__L_c,MNXM731835,(S)-lactate,-4.053636661506388,-0.3059211915096447,0.1296936139327338,-1.2493603600456582,0.4790684707760772
M_lipidX_c,MNXM731934,"2-N,3-O-bis[(3R)-3-hydroxytetradecanoyl]-alpha-D-glucosaminyl 1-phosphate",2.6455762395546234,-1.5344173553202065,-0.0146779627587094,0.3851146496241429,-1.8755502568599136
M_ni2_c,MNXM731950,Ni(2+),-6.501668322301257,13.284615655664444,-3.1781880639424127,1.918935016759436,-0.7570649199396656
M_4fe4s_c,MNXM732007,[4Fe-4S](2+) cluster,-4.819805997762921,10.071588263747849,-0.8908637366190085,-2.308945906023453,0.0991415310130138
M_glyc__R_c,MNXM732052,(R)-glycerate,-3.809082746458722,-0.4027876159097901,0.0920310890400174,-0.9917904770869214,0.5365798109784338
M_all__D_c,MNXM732104,D-allose,-2.918250088906912,-0.8217586220713612,0.2407018951420209,-0.824220998750395,0.1033170399746309
M_1odec11eg3p_c,MNXM732145,1-(11E-octadecenoyl)-sn-glycero-3-phosphate,-0.2065971262757046,-1.303121941632228,-0.1052465257219057,0.3396046494560433,-1.872709356706731
M_uama_c,MNXM732162,UDP-N-acetyl-alpha-D-muramoyl-L-alanine,3.2212500515930174,-1.1892031359141042,-0.323036058796625,1.46817224080126,0.786615395394257
M_ugmda_c,MNXM732166,"UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",7.342833029153311,-0.5310255305213256,-0.1766981961985099,1.099613066323233,1.2035095846652402
M_no3_c,MNXM732398,nitrate,-4.678214556219608,1.0164715089188787,0.2523474459021092,-2.20535715416604,0.9622682838207288
M_citr__L_c,MNXM732471,L-citrulline,-2.9890045078304213,-0.1173386152355965,-0.0494742396486145,-0.6829507922557532,-0.2866476310607518
M_hxan_c,MNXM732487,hypoxanthine,-3.9094721716155054,0.8005593802313141,0.263957581204549,-1.5984652689744108,0.3308756118488576
M_2dr5p_c,MNXM732594,2-deoxy-D-ribose 5-phosphate,-2.3021021140648044,-1.7500036292604493,-0.0520377266021383,0.8140059903097608,0.0667654039075219
M_h2o2_c,MNXM732620,H2O2,-5.99014774311524,3.542844834307276,0.6801519089922126,-5.443116139571816,2.816800490408235
M_preq0_c,MNXM732649,7-cyano-7-deazaguanine,-3.4110949863536604,0.5226747884435393,0.284008785926672,-1.5474769681691103,0.3304079948306548
M_acmum_c,MNXM732757,N-Acetylmuramate,-1.5714884650631782,-0.9122582528868708,-0.2069662634438182,0.0270650873906232,0.313423594651142
M_uagmda_c,MNXM732761,"Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",11.353704554599426,0.1616893704272956,0.2830577033800182,-1.1954462657599878,-3.0356918985934045
M_ctbtcoa_c,MNXM732837,crotonobetainyl-CoA,4.383417801304782,-1.0234258721834306,-0.4524530512751621,1.723151548935726,0.1908453433608109
M_3mob_c,MNXM732866,3-methyl-2-oxobutanoate,-3.676875558572249,-0.5990174195772489,0.0671550652814008,-0.8594536268166121,-0.1019791429166927
M_lald__L_c,MNXM732880,(S)-lactaldehyde,-4.313059398259799,0.3677238749312033,0.1363401321445972,-1.3558434058226312,0.0300150830249318
M_dxyl_c,MNXM732961,1-deoxy-D-xylulose,-3.398404026164006,-0.5697718398262318,0.1540791059340916,-0.6128963202310742,0.0193427769821637
M_1hdecg3p_c,MNXM732965,1-hexadecanoyl-sn-glycero-3-phosphate,-0.4158568435981829,-1.3788269995425937,-0.1073664703771253,0.3970927939406085,-1.7528385624341951
M_unagamu_c,MNXM733023,beta-D-ManNAcA-(1->4)-alpha-D-GlcNAc-PP-Und,8.045218408681906,-0.2482173156530686,0.1226532932241642,-0.5250685261638898,-2.8291106606217205
M_udcpp_c,MNXM733031,Undecaprenyl phosphate,2.727789168420633,-0.2324848839008545,0.3701774789207843,-1.622557431677865,-4.626849192627803
M_gua_c,MNXM733114,guanine,-3.63447254996663,0.628212303639272,0.253010201387254,-1.5087663373696216,0.3433104218195122
M_cd2_c,MNXM733186,Cd(2+),-6.379764937182962,13.311189325040296,-3.170572874044585,1.876610811515935,-0.6983191438041486
M_ascb6p_c,MNXM733261,L-ascorbate-6-phosphate,-1.8400356684556356,-1.2392276110077711,-0.3976168523099623,1.1079034084010757,0.3606857906035974
M_s7p_c,MNXM733314,D-sedoheptulose 7-phosphate,-1.536030078739142,-2.06786587267666,0.0254946180062201,0.3702054971144726,0.3561612918780442
M_2tpr3dpcoa_c,MNXM733374,2'-(5''-triphospho-alpha-D-ribosyl)-3'-dephospho-CoA,5.9113550766632885,-0.6865270602630916,-0.2800460733613474,1.668182365282883,1.0644652100106944
M_fecrm_c,MNXM733434,Ferrichrome,1.855734385413054,13.134310906807013,-6.717405941355383,8.489013440996189,-2.424766294728641
M_pe120_c,MNXM733471,"Phosphatidylethanolamine (didodecanoyl, n-C12:0)",1.159758765544736,-1.1171604936121071,0.0618670991359535,-0.2359935445850008,-2.991288522846035
M_pe140_c,MNXM733473,"Phosphatidylethanolamine (ditetradecanoyl, n-C14:0)",1.661385243587252,-1.0201289001467717,0.101748301320134,-0.402682893527496,-3.332655154616418
M_14glucan_c,MNXM733515,"1,4-alpha-D-glucan",5.313574116397335,0.1395597170345456,0.3700289908546588,-0.5404764669928308,3.464263363194632
M_rmn_c,MNXM733618,fucose,-3.1024577633712696,-0.7074158612059872,0.2110370472145973,-0.800915343987299,0.3479015533434644
M_dtdp4aaddg_c,MNXM733666,"dTDP-4-acetamido-4,6-dideoxy-alpha-D-galactose",1.6349790320896591,-1.2658038960235989,-0.376284136846179,1.5938085639209514,2.486847986623941e-05
M_urdglyc_c,MNXM733673,(S)-ureidoglycolate,-3.438705523822922,-0.1825703780194499,-0.0540483302561354,-0.8310372839550817,0.5219411143900057
M_Nmtrp_c,MNXM733784,3-(1H-indol-3-yl)-2-(methylamino)propanoic acid,-2.8659327647842416,0.0035762970547725,0.0234169067479288,-1.100753932088812,0.179999076964259
M_amob_c,MNXM733831,S-Adenosyl-4-methylthio-2-oxobutanoate,-0.5942360688600767,-1.19375608803598,0.1780889491176963,-0.0982387821897257,0.3937625295046377
M_op4en_c,MNXM733877,"2-hydroxypenta-2,4-dienoic acid",-3.920818411473553,0.4878184504509573,-0.0640147976269386,-1.1179314896231805,-0.1809449313416315
M_eca2und_c,MNXM733908,(enterobacterial common antigen)x2 undecaprenyl-diphosphate,15.61422028989918,0.9666607579036008,0.3949392901278918,-1.2147075091079556,-0.9928463968828188
M_eca4und_c,MNXM733910,(enterobacterial common antigen)4-undecaprenyl diphosphate,27.136763964144848,2.881903021531574,0.8566324266160791,-2.408753444232682,2.1054565273921497
M_23cgmp_c,MNXM733912,"2',3'-cyclophospho-GMP",-0.8188912090939148,-1.1755483971425178,-0.3868569250487716,1.294932845782811,0.093396649780003
M_pe180_c,MNXM733922,"1,2-distearoylphosphatidylethanolamine",2.64895484130469,-0.82123046106994,0.1845829325187678,-0.7654379909555826,-3.997823063962027
M_23dhmb_c,MNXM734,"(2R)-2,3-dihydroxy-3-methylbutanoate",-3.5092847743200744,-1.0349062150029422,0.187733417389859,-1.1336504973073849,0.3434205891033491
M_pg160_c,MNXM734041,dipalmitoyl phosphatidylglycerol,2.439313177189637,-0.9299908173825396,0.1599285833645611,-0.6211236400838953,-3.498344277147087
M_pgp160_c,MNXM734044,"Phosphatidylglycerophosphate (dihexadecanoyl, n-C16:0)",3.223075485723643,-1.0836240653392624,-0.0502349995399415,-0.0512095643319806,-3.2528333760950363
M_ps160_c,MNXM734047,"Phosphatidylserine (dihexadecanoyl, n-C16:0)",2.6460692794231098,-1.2240992283302308,0.1433619070533195,-0.5242197352143357,-3.169452532287496
M_anhm3p_c,MNXM734072,"1,6-anhydrous-N-Acetylmuramyl-tripeptide",1.8273985710265763,-0.2480408537023443,-0.1405457827058676,-0.2104836030068865,0.2382453291701774
M_6pgc_c,MNXM734080,6-phospho-D-gluconate,-1.761382102531655,-2.068680395475782,0.1235578739688293,0.1674550658885954,0.6929457311425914
M_1odecg3p_c,MNXM734212,1-octadecanoyl-sn-glycero-3-phosphate,-0.147973401812899,-1.3256100863881413,-0.0895193508466858,0.3041434218975892,-1.9699567897297323
M_tyrp_c,MNXM734272,O(4)-phosphonatotyrosine(2-),-2.153930628084501,-1.0445844444905938,-0.1432284192834971,0.4830984011404307,0.2158530780107184
M_ethso3_c,MNXM7343,ethane-1-sulfonate,-3.6948598356200897,-1.111022947541728,0.2926685867223758,-0.5392477309724829,-0.7146687530440288
M_1agpg140_c,MNXM734523,1-tetradecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol),0.0730578923382517,-1.3783083565883745,-0.0324155208472426,0.2558751301976127,-1.6548136688972674
M_1tdecg3p_c,MNXM734523,1-tetradecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol),0.0731184893885024,-1.3782157417539551,-0.032454430684709,0.2549965236164063,-1.6553854957207337
M_man6pglyc_c,MNXM734566,2(alpha-D-Mannosyl-6-phosphate)-D-glycerate,-0.8588509654493798,-1.7968501772667202,-0.0550444265572635,0.7287483258347474,0.7260650254186267
M_xyl__D_c,MNXM734574,D-xylose,-3.2167512437289627,-0.5707539058666747,0.169340483360419,-0.6390239332351433,0.2588356950316618
M_gcald_c,MNXM734590,glycolaldehyde,-4.550388834304778,1.141757736835921,0.0699648128073441,-1.5184859542906264,0.1985253748385247
M_cu_c,MNXM734750,Cu(+),-6.565318074737935,10.9801926878263,-1.647754229154867,-0.6190932497088496,0.1380028025550984
M_arab__L_c,MNXM734859,aldehydo-L-arabinose,-3.265904231407416,-0.6466905723520414,0.2152565154584357,-0.9423375284845774,0.0592050105289922
M_pnto__R_c,MNXM734864,(R)-pantothenate,-2.628930759192423,-0.8643752872711016,0.0863216993562167,-0.810864863809676,-0.2188827318447859
M_kdo_c,MNXM734869,3-deoxy-D-manno-octulosonate,-2.2753910523888696,-1.056547708310288,0.1422782450348163,-0.7672228920331321,0.5158167256931293
M_doxrbcn_c,MNXM735003,doxorubicin,1.0889890990514206,-0.9230596938862276,-0.0064510926916072,-0.2472612997982742,0.1483624804965546
M_acolipa_c,MNXM735042,4-Amino-4-deoxy-L-arabinose modified core oligosaccharide lipid A,36.82612978929885,3.5648324699797573,1.0744708250149382,-2.47568529731279,4.829899896526376
M_dadp_c,MNXM735047,dADP,-0.3675148385521298,-1.3388453641906557,-0.1656662410475033,1.0173653770457736,0.4731966354890315
M_aconm_c,MNXM735058,E-3-carboxy-2-pentenedioate 6-methyl ester,-2.9008103220348183,-0.3384405428009617,-0.1021113051542276,-0.6806244058673893,0.1451368344825082
M_indole_c,MNXM735090,indole,-5.082161223274585,2.08899997908995,1.1913536528913191,-3.996640378597041,0.6428573009746136
M_all6p_c,MNXM735357,D-allose 6-phosphate,-1.8151792772173,-1.9682729176189824,0.0294732964665325,0.5620137497887161,0.0086759697249495
M_o2_c,MNXM735438,O2,-6.546996151167638,4.382700942544354,1.7398856998127123,-7.892712563005794,2.623174821420129
M_apg120_c,MNXM735474,Acyl phosphatidylglycerol (n-C12:0),3.148315191179627,-1.146764016079859,0.1942347260671105,-0.7380138058783585,-3.55073604486176
M_apg140_c,MNXM735476,Acyl phosphatidylglycerol (n-C14:0),3.884119720835614,-1.0143012491294243,0.2574807487829526,-1.0186473854026448,-4.0547306798181175
M_apg160_c,MNXM735478,Acyl phosphatidylglycerol (n-C16:0),4.61794938917141,-0.8781481595521491,0.3212105951556342,-1.3027275296377825,-4.555854585165712
M_apg180_c,MNXM735480,Acyl phosphatidylglycerol (n-C18:0),5.350441872172637,-0.7394923617764885,0.3852836572451422,-1.5894168781865765,-5.0552579587839
M_cholate_c,MNXM735592,cholate,-0.3879478075229193,-1.1946615938296357,0.3522139261927656,-1.0948569652142162,-0.469793831777765
M_cpppg3_c,MNXM735625,coproporphyrinogen III,2.008252576426228,0.345209217850797,0.3270662118740851,-1.374681857396212,0.0965475698828397
M_glucys_c,MNXM735669,L-gamma-glutamyl-L-cysteine,-2.118932130462281,-1.2774780733660562,-0.1602134289358306,0.1718435614319318,-0.6808308443392763
M_rbl__D_c,MNXM735687,D-ribulose,-3.2725265818787808,-0.6783928560184211,0.1781363607366655,-1.0392434987491848,0.1548005027757065
M_4ppan_c,MNXM735771,(R)-4'-phosphopantothenate,-1.4062052038001056,-2.0090604160096395,-0.1398402806561602,0.6243496176006185,-0.4078710237216408
M_cl_c,MNXM735978,chloride,-6.217079872751909,4.005915390238171,0.5739221505670732,-4.346970378874826,2.30239362275996
M_3dhguln_c,MNXM736,3-dehydro-L-gulonate,-2.717381474405145,-0.9826974550007612,0.068844771072317,-0.7272467349554175,0.5356521280934621
M_tmao_c,MNXM736072,trimethylamine N-oxide,-4.0013358112751405,-0.3622955208612531,-0.0896271481451748,-1.4599478570399018,-0.1156130483705892
M_cinnm_c,MNXM736095,(E)-cinnamate,-3.775316504216461,0.1417521305914492,0.1794226652913057,-1.632967900831376,0.4389095607759339
M_5drib_c,MNXM736134,5'-deoxyribose,-3.4847163116481594,-0.3334038617286953,0.219934480704482,-0.9464544727598804,0.1382151496300373
M_galur_c,MNXM736226,aldehydo-D-galacturonate,-2.723484980907656,-0.9471639481935386,0.1161510775335459,-0.6244306932507672,0.4129907708251958
M_clpn161_c,MNXM736306,"Cardiolipin (tetrahexadec-9-enoyl, n-C16:1)",7.815347190586898,-0.4337758730572439,0.5296861890411122,-2.1360323167488886,-5.168270916284309
M_clpn181_c,MNXM736311,"Cardiolipin (tetraoctadec-11-enoyl, n-C18:1)",8.790595919759316,-0.2563846205622142,0.6150410429256398,-2.5234788221212923,-5.840284911906478
M_cdpdhdec9eg_c,MNXM736316,"CDP-1,2-dihexadec-9-enoylglycerol",4.7588464565534325,-0.5579435211441238,-0.1358692007239043,0.4019441752050951,-2.329557902560916
M_cdpdodec11eg_c,MNXM736319,"CDP-1,2-dioctadec-11-enoylglycerol",5.2495879978356825,-0.470710407880975,-0.0935477158938382,0.2223883205046398,-2.664805436417467
M_cdpdtdec7eg_c,MNXM736325,"CDP-1,2-ditetradec-7-enoylglycerol",4.264410087888941,-0.6416403326727632,-0.1769004884386366,0.5751208000758756,-1.990700974044841
M_cdpdtdecg_c,MNXM736328,"CDP-1,2-ditetradecanoylglycerol",4.384170207761392,-0.6664903166878189,-0.1603565358295937,0.5542000385647733,-2.1605628864653283
M_cm_c,MNXM736341,chloramphenicol,-1.9587585518199375,-0.8236483559360388,0.0523383886817397,-0.3558286753025624,-0.7184457869549425
M_fald_c,MNXM736417,formaldehyde,-5.512687375002334,3.309018939602597,0.1564976214301339,-3.170014518586532,0.8820787413685344
M_clpn160_c,MNXM736425,"Cardiolipin (tetrahexadecanoyl, n-C16:0)",8.042999058950135,-0.4400541878011322,0.5596524568592085,-2.2025044558143856,-5.474101367419669
M_cdpdodecg_c,MNXM736453,"CDP-1,2-dioctadecanoylglycerol",5.365571197635889,-0.4895027265621822,-0.0758774210256647,0.193438004931639,-2.832768585075729
M_dgmp_c,MNXM736654,dGMP,-0.9332207659441292,-1.2562610292167815,-0.2335139164434336,0.90257421701691,0.2700018172045327
M_sbt__D_c,MNXM736685,D-sorbitol,-3.0416908507453946,-0.6714391464182,0.3718802825629711,-1.281832668850503,0.3084251565397019
M_quin_c,MNXM736788,L-quinate,-2.59824681312728,-1.2237884652534827,0.1388862112324803,-0.4808583129944322,0.4722667605889109
M_3dhq_c,MNXM736874,3-dehydroquinate,-2.6217710220129105,-1.1495443788683484,0.0469518120418959,-0.4335595571481087,0.5049594271562731
M_cpe160_c,MNXM736944,"Cyclopropane phosphatidylethanolamine (dihexadec-9,10-cyclo-anoyl, n-C16:0 cyclo)",2.6600988118458373,-1.071800285887603,0.0863712281921392,-0.1312573463850994,-2.9643065584947697
M_cpe180_c,MNXM736947,"Cyclopropane phosphatidylethanolamine (dioctadec-11,12-cyclo-anoyl, n-C18:0 cyclo)",3.1471817541267293,-0.9739349731501096,0.1297951599888099,-0.3130248470553573,-3.293171007653775
M_cpg160_c,MNXM736952,"Cyclopropane phosphatidylglycerol (dihexadec-9,10-cyclo-anoyl, n-C16:0 cyclo)",2.9648876820093677,-0.8411477109408586,0.0724004142749506,-0.1126698806465704,-2.859051864342889
M_cpg180_c,MNXM736955,"Cyclopropane phosphatidylglycerol (dioctadec-11,12-cyclo-anoyl, n-C18:0 cyclo)",3.451399477472584,-0.7433748521268866,0.1160380452747075,-0.2958688730886787,-3.1870018549623658
M_4r5au_c,MNXM737103,5-amino-6-(D-ribitylamino)uracil,-2.001216042694012,-0.0995808770657738,0.0556800638806862,-0.5679161549995214,0.5137897607941166
M_pac_c,MNXM737265,2-phenylacetate,-3.723542979951173,-0.0327234162609207,0.1457397275203733,-1.30298168628692,0.2060670706620819
M_cdg_c,MNXM737298,7-carboxy-7-deazaguanine,-2.817437688347049,-0.0437059206953169,-0.3303289477498373,-0.2511442029479164,0.2123767266243088
M_pphn_c,MNXM737312,prephenate,-2.461678927168814,-0.7687138882733087,0.0881878035229398,-0.7650357586670928,0.6345035590341581
M_fum_c,MNXM737340,fumarate,-3.894409131149954,0.171521899944883,0.1636658570565188,-1.376833074573823,0.6271544896468305
M_5aizc_c,MNXM737371,5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate,-1.0728033323557054,-1.2836682200230989,-0.1006839574350321,0.6803716079563311,0.6027106919875741
M_pa140_c,MNXM737414,dimyristoyl phosphatidic acid,1.2197354511938678,-0.9807529444585316,0.0794887018685197,-0.4057489246368818,-3.2698102020045097
M_pg140_c,MNXM737417,"Phosphatidylglycerol (ditetradecanoyl, n-C14:0)",2.0282314322137003,-1.3054867671824433,0.1051088273907568,-0.40454462684635,-3.0023181558358787
M_halipa_c,MNXM737466,Hepta-acylated KDO(2)-lipid (A),18.97681486560241,0.9572118022890964,0.5827237620931498,-2.3337561519084176,-4.197307860688796
M_pa180_c,MNXM737489,"3-(Phosphonooxy)-1,2-propanediyl dioctadecanoate",2.209399113139184,-0.7854559705088113,0.1620515294075418,-0.7605474117785987,-3.9389115107372232
M_pg180_c,MNXM737492,distearoyl phosphatidylglycerol,2.934817552999561,-0.8241150352492397,0.1990348024609163,-0.8591051280834259,-3.8629452364784473
M_ser__L_c,MNXM737787,L-serine,-3.804809442475424,-0.027004729089278,-0.0443427540937769,-0.8757785697304772,0.0291517161800467
M_murein4px4p_c,MNXM737824,"two disacharide linked murein units, tetrapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)",12.893926117775798,1.1010039974146195,0.2092730865664891,-1.0708256549746893,2.888496448548296
M_ckdo_c,MNXM737872,CMP-3-deoxy-D-manno-octulosonate,1.4035868697825795,-1.44014311293885,-0.4138476359171675,1.6129875250929602,0.7334301894515477
M_mi1p__D_c,MNXM737935,1D-myo-inositol 3-phosphate,-1.760616576117739,-2.2174892638170176,0.1417429636510763,0.2684564525695018,0.803184336148162
M_anhm4p_c,MNXM737948,"1,6-anhydrous-N-Acetylmuramyl-tetrapeptide",2.4448481117478567,-0.1487864583197328,-0.0940941581416679,-0.4185243576744671,0.2098063838676404
M_gfgaragund_c,MNXM737969,galactofuranosyl-glucosyl-O-acetyl-rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate,10.97333696515866,0.1852324266308649,0.1959454126011855,-0.7356317593586289,-2.084477707791028
M_gagicolipa_c,MNXM737974,Galactosyl-glucosyl-inner core oligosaccharide lipid A,30.51770125485571,2.6071810447629717,0.8481930246855917,-2.111715964154324,2.4194910561869585
M_tartr__L_c,MNXM737997,"(2R,3R)-tartrate",-3.391969551180704,-0.7479920883989573,0.2383989751106538,-1.4186138539452682,1.2264294939752167
M_cys__L_c,MNXM738068,L-cysteine,-3.656061187407725,-0.8456031357911064,0.0439782578570951,-0.4231412244177119,-0.5126583333471785
M_ggagicolipa_c,MNXM738093,Glucosyl-galactosyl-glucosyl-inner core oligosaccharide lipid A,32.08745852669243,2.8551534232866342,0.9049151855451312,-2.206429499565305,3.037637004757062
M_gggagicolipa_c,MNXM738096,Glucosyl-glucosyl-galactosyl-glucosyl-inner core oligosaccharide lipid A,33.656085482465265,3.1044025326275744,0.9615116372046592,-2.298857096781656,3.655155943478421
M_gicolipa_c,MNXM738099,Glucosyl-inner core oligosaccharide lipid A,28.956017567754564,2.3550635595098277,0.7916166859929011,-2.022835285370975,1.7873716395730932
M_garagund_c,MNXM738102,glucosyl-O-acetyl-rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate,9.388798352635092,-0.0626878600079735,0.1537858408341776,-0.6930998414792526,-2.6996561913355444
M_glycogen_c,MNXM738130,Glycogen,2.141259091859604,-0.3228999879070203,0.2654496545274795,-0.5213663885179969,2.1850665880614235
M_dhmptp_c,MNXM738182,"7,8-dihydromonapterin 3'-triphosphate",0.628771538763565,-1.1543728721350308,-0.4328051172732837,1.6719549932717082,0.3884239712040012
M_forcoa_c,MNXM738242,formyl-CoA,3.4916746042521085,-1.0133993594512136,-0.3547581089548695,1.5509562410627793,0.190009976533227
M_icolipa_c,MNXM738373,Inner core oligosaccharide lipid A (E coli),27.38502025112587,2.1107251118839465,0.7353393246717336,-1.9372086156034405,1.1595471245200246
M_bbtcoa_c,MNXM738399,gamma-butyrobetainyl-CoA,4.454172624914087,-1.040223522159224,-0.4508937343860239,1.625679095234828,0.0310895970432499
M_fe3hox_c,MNXM738412,Fe(III)hydroxamate,-2.768376105426748,9.093426421702848,-2.683836958028645,1.591750014872971,-1.2574742584873102
M_n2o_c,MNXM738430,nitrous oxide,-5.413513374452115,3.0379974196316875,0.6661819324203143,-3.855891520356436,0.3190001240594826
M_kdo2lipid4p_c,MNXM738560,KDO(2)-lipid IV(A) with palmitoleoyl,15.448201571185256,0.3669137324445336,0.3158049831634146,-1.1467800103360075,-2.234724608832485
M_murein5p4p_c,MNXM738657,"Two linked disacharide pentapeptide and tetrapeptide murein units (uncrosslinked, middle of chain)",13.894009443882458,1.2566371883821186,0.2849395186076776,-1.2926245017904014,2.6443469166231743
M_murein5p3p_c,MNXM738663,"Two linked disacharide pentapeptide and tripeptide murein units (uncrosslinked, middle of chain)",13.26060926610666,1.1567422079106449,0.2530173439239968,-1.176869011814717,2.602210501852555
M_nadph_c,MNXM738702,NADPH,3.1765816052201337,-0.8018001973618966,-0.3855539856275129,1.582669254210148,0.6627726644755187
M_lipa_cold_c,MNXM738728,Cold adapted KDO(2)-lipid (A),17.317184087768776,0.6665142031907395,0.4492093967996,-1.7789780853036514,-3.286314321504676
M_met__L_c,MNXM738804,L-methionine,-3.4215780034429453,-1.0443577951057317,0.0975461779826765,-0.6297663800915544,-0.4905671624492916
M_alltn_c,MNXM738834,allantoin,-3.378098597904937,0.366267862582147,0.2171451214775276,-1.2588153348145354,0.2797044673344104
M_anhgm4p_c,MNXM739017,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide,4.494773431653159,-0.034117547620502,-0.0453466536891319,-0.3885752612405185,0.7384825485347006
M_o16aund_c,MNXM739235,beta-D-Galf-(1->6)-alpha-D-Glc-(1->3)-alpha-L-Rha-(1->3)-alpha-D-GlcNAc-PP-Und,12.577971644758096,0.3691595963623951,0.2299857730358309,-0.7684990806494256,-1.5273503692961623
M_eca3und_c,MNXM739243,(enterobacterial common antigen)x3 undecaprenyl-diphosphate,21.38590190403552,1.937947314977474,0.621759689443672,-1.8907146876086576,0.5049327192604762
M_aso3_c,MNXM739275,arsenous acid,-5.748430413630681,7.095892919174704,-0.2949565051803622,-3.460779163145549,1.2974109346917715
M_1agpg180_c,MNXM739301,1-octadecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol),0.5966658605549122,-1.2654916093214903,0.0024587278634052,0.0299291997247478,-2.074334553733281
M_dscl_c,MNXM739346,Precorrin 2,4.17399425556103,0.420386195687184,0.210205816047511,-1.2571146607850767,-0.4383032049455343
M_arg__L_c,MNXM739527,L-arginine,-2.882010135775193,-0.3274150384838999,-0.1809643807902292,-0.4584359087117065,-0.298915123780722
M_pe161_c,MNXM739592,"Phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)",2.0387527417108524,-0.8907085964832114,0.122017955186796,-0.6744964095028667,-3.5614375290167897
M_gmhep7p_c,MNXM739658,D-glycero-D-manno-heptose 7-phosphate,-1.488618257591919,-1.5615656946531986,-0.0611566585732702,0.6121083486760311,0.1535511655922022
M_kdo8p_c,MNXM739664,3-deoxy-alpha-D-manno-2-octulosonate-8-phosphate,-1.1461767018979845,-1.9956339558538396,-0.0479196252265863,0.6521043297090859,0.7838809017131932
M_uaagmda_c,MNXM739668,"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala",13.35825245499524,0.4541283841015448,0.3200077056125932,-1.3490125523215863,-2.514087036573412
M_1agpg181_c,MNXM739929,1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1),0.5360119642339563,-1.2462000975571432,-0.011908233783203,0.0190866050571066,-1.9998122072418103
M_g3p_c,MNXM739945,glyceraldehyde 3-phosphate,-2.916352992402816,-1.0113523711816437,-0.0802247668735424,0.299263473160667,-0.5735172433243556
M_progly_c,MNXM739962,L-prolinylglycine,-3.0440801010448326,-0.0991132992835177,-0.0626401309820289,-0.6507533269632833,-0.243136124743735
M_pg161_c,MNXM739991,"Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1)",2.4023714577535245,-1.183598981500082,0.1274702322438596,-0.6099946804320041,-3.194891359740689
M_pgp161_c,MNXM739994,"Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1)",3.1067836136998257,-1.0531173533028682,-0.0709965599701056,-0.1382828452410597,-3.150482595589619
M_pgp180_c,MNXM739997,"Phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0)",3.720325256442497,-0.9746908907478448,-0.0129594950798037,-0.3277607261685359,-3.641511769871372
M_ps180_c,MNXM740000,"Phosphatidylserine (dioctadecanoyl, n-C18:0)",3.1447536420751865,-1.1161628519882916,0.1810012397604318,-0.799720964405353,-3.5608099434797698
M_tcynt_c,MNXM740078,thiocyanate,-5.056721978393638,1.8696760060753328,0.7529502500680896,-3.063039380689068,0.2229709086706978
M_murein5p5p5p_c,MNXM740231,"Three linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",23.836038800241088,2.829289187167484,0.6849559068493967,-2.547097221002779,4.590321138648585
M_rfamp_c,MNXM740424,rifampicin,3.4966805488353216,-0.2191175685629125,0.0679968505910885,-0.8826631599322385,-0.898872577211425
M_clpn140_c,MNXM740794,"Cardiolipin (tetratetradecanoyl, n-C14:0)",7.073888529191364,-0.6100872619719143,0.4712272617761634,-1.873963201328529,-4.842083220603545
M_scl_c,MNXM740871,sirohydrochlorin,4.138389516222232,0.0080794786162002,0.312539145236656,-1.1412171320760045,1.1004464982780715
